transaction_id,timestamp,customer_id,customer_name,product_name,product_category,quantity,price,total_amount,payment_method,store_location
47c1c69e-3c49-47ff-b010-88ddc89d5fa2,2025-09-15 11:15:49.635727,ba03d38d-5b32-4d41-8763-86a241e020fe,Janet Burns,those,Home Goods,4,218.23,872.92,Cash,South Jenniferburgh
0771274b-9337-4f80-a431-5b46ef9b4874,2025-09-15 11:15:49.635822,a27bb98f-4bb4-4326-8812-45568fda530a,Kevin Dillon,last,Apparel,7,255.86,1791.02,Debit Card,South Sarahbury
484c9431-de5c-4f5e-8fe2-73a8c2ceb470,2025-09-15 11:15:49.635916,7b5e3d94-9d23-47d6-a402-af4a8cb0c7b0,Jacob Alexander,reduce,Home Goods,3,88.09,264.27,Credit Card,North Annettebury
23df513d-4f0f-47be-af40-6c63d3fa87c5,2025-09-15 11:15:49.636010,351f645d-72b7-492d-9f46-0f173b35a501,John Guzman,field,Apparel,5,462.41,2312.05,Cash,Alexandraville
a86af6be-0127-47b1-a7b5-acf5c9b0c2c6,2025-09-15 11:15:49.636103,b7b00fd2-4d6d-47ca-bb5d-9753471fa9d6,Heidi Smith,majority,Apparel,8,294.17,2353.36,Debit Card,North Kimberly
b35cd838-2b4a-48f0-b4d7-7a219a4314c5,2025-09-15 11:15:49.636197,653d1014-6f8c-4837-93dd-d566c25e0db5,Alyssa Ford,nation,Apparel,10,316.35,3163.5,Credit Card,New Christopher
440be8a6-cffd-4a7f-a862-e2de6d88beed,2025-09-15 11:15:49.636291,733072df-91c0-4d9c-a5fd-80ea3fa8b050,Mrs. Julia Wright MD,find,Beauty,4,390.32,1561.28,Cash,South Colton
2c843d9e-7086-4bc3-83e2-3c61c6fe7c0a,2025-09-15 11:15:49.636389,57537a57-1451-4d94-9a1d-5e64ffcdf233,Barbara Martin,bad,Groceries,5,313.9,1569.5,Credit Card,Barbarashire
1b3d1c60-2828-45df-853c-85d82225d2f5,2025-09-15 11:15:49.636483,cea4d58f-b3aa-413a-82a4-4ffee1f104c1,Sabrina Vasquez,simple,Home Goods,9,223.1,2007.9,Credit Card,Medinastad
e8dc82f3-d04f-4992-985d-bfb36530e9f0,2025-09-15 11:15:49.636593,51a3f59a-4a48-4152-8a49-5c98121d0f98,Joseph Young,specific,Electronics,8,370.47,2963.76,Online Payment,Robertsfurt
7458e57a-21ac-4c42-8a32-648ee5305e70,2025-09-15 11:15:49.636697,734471df-a054-4675-8c80-96f47d9717ee,Terri Roman,no,Apparel,7,487.18,3410.26,Credit Card,New Eileenfurt
a82d9cfb-b75f-4f07-b139-ec35b82d6cfb,2025-09-15 11:15:49.636791,6ed32a34-d091-49dc-8f67-25bb52c31f69,Denise Monroe,believe,Electronics,10,294.0,2940.0,Online Payment,Lake Blake
cb72bc74-24b6-4e7a-87ff-36eb89279c98,2025-09-15 11:15:49.636885,e950225d-ad82-4cc4-aef7-c3ecd30c61d4,Edgar Wade,everything,Electronics,6,128.98,773.88,Cash,Port Meghan
982e4830-414c-4cfb-a476-7a060a8b83b1,2025-09-15 11:15:49.636978,ff08a1d0-0910-4544-8fb1-18bf5e58f8b0,Alice Nguyen,arm,Beauty,9,230.55,2074.95,Cash,South Courtneyfurt
73774768-9262-4f84-a92d-cbb2864b1905,2025-09-15 11:15:49.637073,bfcee0d9-4b2f-4121-8dd9-7ba903418b9f,Sean Bailey,war,Home Goods,7,450.34,3152.38,Credit Card,Joyceside
b77b0dc4-0ffe-4e41-9574-feab04be8dbf,2025-09-15 11:15:49.637177,ab8c97ed-9482-4c4e-9066-0e405a1f9b4d,Zachary Hansen,anything,Groceries,9,269.74,2427.66,Cash,Port Chasehaven
2f2c35a5-b07f-4b14-9da5-981d60098e6f,2025-09-15 11:15:49.637270,79ba6f6c-4bf7-4482-a7a1-a9f184b3dc63,Rachel Blankenship,seat,Home Goods,5,15.24,76.2,Online Payment,Port Ericburgh
f1e4f6b1-b1b2-423a-87ca-4b7807e32cd4,2025-09-15 11:15:49.637365,1781e650-e083-4159-90bf-d2b51177271c,Philip Casey,true,Electronics,9,179.04,1611.36,Online Payment,New Anthony
0dd72683-ec02-4d84-b963-5370f7cf4720,2025-09-15 11:15:49.637458,bb5742af-f441-4a74-b5bf-b3464001679b,Sean Morris,week,Apparel,4,13.13,52.52,Cash,Scottton
9daec0f7-aaea-4563-a010-3addd44ccad9,2025-09-15 11:15:49.637551,96963786-6af6-494e-b740-193a4c644f9e,Catherine Robinson,game,Electronics,7,419.78,2938.46,Debit Card,East Joshua
3a43e44f-536d-4c29-9a45-7018d790a9c0,2025-09-15 11:15:49.637649,2938e2a0-5da4-44f0-b35b-cd1be3ed255d,Christina Johnston,because,Electronics,1,47.78,47.78,Debit Card,North Michelle
3da3d721-4230-4016-916c-55085777f118,2025-09-15 11:15:49.637743,c1741e77-8b0f-4fcf-ad7c-35836a20e8e3,David Jones,alone,Beauty,4,192.89,771.56,Online Payment,West Marktown
9371d98a-ff1f-4eb5-bd17-36ae3825db37,2025-09-15 11:15:49.637836,5e739701-b08e-4344-be57-de55f5a2e30b,Latoya Schmidt,newspaper,Apparel,10,217.36,2173.6,Debit Card,Port Oscar
d402c7f9-01bf-4b8a-99b2-66f63a41be6c,2025-09-15 11:15:49.637938,da1e36c9-bd54-45d0-9a2a-9d74c6d5240d,Richard Cisneros,discuss,Electronics,2,268.34,536.68,Cash,South Kellyfurt
c77d8005-f0ef-4d1a-bb0a-037f44f35c7f,2025-09-15 11:15:49.638042,bd97c370-af05-408b-8c38-06424e4dc529,Matthew Velasquez,billion,Groceries,5,142.74,713.7,Debit Card,West George
b4d79826-161a-46f0-a61e-5314b11d9fab,2025-09-15 11:15:49.638147,e41a8484-5da1-444b-90bc-cbbed4376693,Raymond Bryan,despite,Home Goods,5,228.37,1141.85,Cash,Jessebury
6d6ec12c-7fc2-4f18-872d-0b153ea83280,2025-09-15 11:15:49.638249,761f5d2e-0e7c-40bb-b8ba-c12b2466d3f4,Julia Francis,wind,Groceries,3,481.04,1443.12,Debit Card,North Brent
ee5c0550-919a-4823-8767-cff61ec2a6a7,2025-09-15 11:15:49.638361,39d25394-5fd0-41c6-abce-fb2516166ac3,Travis Horne,positive,Home Goods,5,404.23,2021.15,Debit Card,Port Darius
8c566333-88ba-4a20-bdeb-f4db410c5e96,2025-09-15 11:15:49.638471,4c96c126-ee0d-4c91-8b84-04fafb057875,Jorge Bernard,generation,Beauty,5,355.71,1778.55,Cash,Stephaniemouth
0ac3a235-de78-4d64-aef5-70f989c054c0,2025-09-15 11:15:49.638566,8b062f0c-a68b-4d74-b217-acbc6f9edc98,Jessica Matthews,direction,Apparel,10,432.55,4325.5,Debit Card,South Jesse
69364d9c-c762-4897-b68e-d55bb29af529,2025-09-15 11:15:49.638676,e3050489-a25e-4ede-b2c1-1e1f358e1a34,Jennifer Miller,ahead,Electronics,1,153.8,153.8,Credit Card,North Andrewchester
53c914ec-0032-499f-a400-2bd8ff4bcd47,2025-09-15 11:15:49.638771,a65d6322-a892-4fc3-9b3a-c8e3c7b3b824,Caroline Perez,doctor,Electronics,6,250.13,1500.78,Credit Card,South Josephstad
923b291e-7636-42ed-b53c-951ba7073b21,2025-09-15 11:15:49.638866,d7b1177f-99d0-4489-ada4-5281b9617005,James Smith,big,Groceries,4,111.36,445.44,Cash,North Samuel
c80b6693-2aea-47bd-b8d3-128250f969c6,2025-09-15 11:15:49.638964,8edf64ca-aee8-42c8-9d5d-112fbb63912e,Wyatt Yates,responsibility,Electronics,4,127.77,511.08,Cash,Lisaport
f3bdd36a-a763-40bc-abb8-a8446139d328,2025-09-15 11:15:49.639074,e3b73f17-6842-4346-9859-b2fac64b26c0,Kayla Hall,sound,Electronics,8,477.25,3818.0,Online Payment,North Taylor
1b575686-6383-4251-b51e-0367b2b28fc5,2025-09-15 11:15:49.639197,88a12763-65df-4d8b-ab5e-9fc0294c98cd,John Johnston,red,Home Goods,1,341.4,341.4,Debit Card,New Victorshire
8850d789-3b48-4339-a357-126135c2b61d,2025-09-15 11:15:49.639291,c631324a-7cd4-48fd-bd90-ddd93d2ea732,Andrew Hall,buy,Groceries,3,109.9,329.7,Online Payment,Allenfurt
dec70d20-5a45-4cc7-aa72-a8c6becec9d4,2025-09-15 11:15:49.639395,39d89a57-0da9-4477-b636-ab7ee420796f,Rachel Hamilton,pull,Electronics,3,369.78,1109.34,Credit Card,Carolberg
e28f3924-8e10-4eb7-88a6-36f3ab309ad6,2025-09-15 11:15:49.639489,c6d77fd9-7670-4cbb-a987-1b2556d1e829,Mary Owens,who,Home Goods,9,309.63,2786.67,Online Payment,New John
5e955b81-2d5d-45cd-94e4-8eef1df27617,2025-09-15 11:15:49.639595,2b9f0503-c14b-43c5-bedc-26a109aeb385,Jamie Henson,thus,Apparel,9,470.89,4238.01,Debit Card,Gloriashire
62eeff85-a5be-4120-a801-68268fc648c7,2025-09-15 11:15:49.639696,ce8d5290-6568-47f7-83a2-bfb9628b4955,Tony Ward,ten,Home Goods,1,382.44,382.44,Credit Card,Orozcochester
21b398c0-ff8f-416a-a49f-99745f6a5e75,2025-09-15 11:15:49.639799,0f3093b8-6638-4f72-b5d4-3021d57d9d2a,Matthew Patton,Republican,Apparel,4,101.0,404.0,Cash,Port Heather
6a736898-b775-4742-951a-b17b7b2a546a,2025-09-15 11:15:49.639892,32889138-ac92-43f0-95db-714c107771ca,Daniel Jackson,window,Home Goods,6,240.66,1443.96,Cash,East Nathanielfort
e7fe917c-9ccf-46ac-88a4-760fd093779f,2025-09-15 11:15:49.639987,8cad1cc8-95ad-4915-aae9-f39a36260f62,Christine Simpson,tell,Beauty,3,7.01,21.03,Credit Card,Deckerburgh
498f71e3-79e6-4fa0-b65a-97d4f3a3b9b9,2025-09-15 11:15:49.640092,e5b00042-a220-4913-b87a-ad367c89e927,Sheila Torres,set,Groceries,10,288.8,2888.0,Credit Card,Khanbury
11430513-b3f9-4816-b70f-30a0554384a1,2025-09-15 11:15:49.640197,972c5483-a547-47d7-992f-06b82e76850f,Lori Sellers,show,Home Goods,6,371.83,2230.98,Online Payment,Thompsontown
d0ae5a69-181e-4d27-abfb-fa1f969363aa,2025-09-15 11:15:49.640302,7d8f9df9-2237-4865-be01-939cacecf750,Teresa Stone,visit,Groceries,1,322.23,322.23,Cash,Priceton
ebdef9ee-4ee6-4f72-8b8e-0fe4dca3edbf,2025-09-15 11:15:49.640408,e1145385-c9e6-455b-9c37-157ec143bf7b,Daniel Rodriguez,population,Beauty,3,21.6,64.8,Online Payment,Jenniferchester
51e25568-a084-4196-bf3e-f2ce17286649,2025-09-15 11:15:49.640500,1f3bfb66-5039-4705-95d4-c8a083ee8add,Robin Sullivan,gas,Apparel,3,349.22,1047.66,Online Payment,Romanland
6d2c6d9a-7581-42bf-833b-bd7fd5a45441,2025-09-15 11:15:49.640611,4ee9cdc5-25aa-462e-8aa0-a2829abf36a8,Amy Medina,writer,Home Goods,10,455.05,4550.5,Credit Card,Caseyport
1669cf4d-fa87-475c-b533-54617b03e4c0,2025-09-15 11:15:49.640717,7d9d8691-a6c2-4aa1-bd81-ad87b582d5d4,Tony Tucker,so,Home Goods,9,440.43,3963.87,Online Payment,South George
9ed4c19d-cac8-419a-a60a-cb11be89c425,2025-09-15 11:15:49.640809,17b8a614-5577-49aa-be37-91824a94b0a9,Danielle Vincent,stop,Apparel,6,456.12,2736.72,Cash,Port Corey
ededbb86-fcce-4785-9311-105b88e95c73,2025-09-15 11:15:49.640903,6fe996f1-d608-45b5-9a3d-21e461d70c55,Howard Baird,similar,Groceries,9,240.56,2165.04,Credit Card,West Dominic
914ea86e-6623-455e-8211-6cc111219743,2025-09-15 11:15:49.640996,deda921e-f2fe-453e-bbc6-29e5bca702b7,Robert Boone,purpose,Beauty,3,159.83,479.49,Cash,Nancyfurt
97da1fcf-3fce-4c08-9171-fb8aaf8429c5,2025-09-15 11:15:49.641089,c5f571b5-43ff-4026-b64a-ec33aba99205,Kyle Hudson,source,Electronics,6,101.51,609.06,Online Payment,Floreston
06505c55-d9c9-43b3-ac85-77a207ca9da5,2025-09-15 11:15:49.641193,75291af5-3f1f-4817-aa44-2a280bda4d13,Joshua Sharp,wide,Electronics,6,428.29,2569.74,Online Payment,West Timothychester
184694c4-daea-475e-ab4d-40079cc5cfa0,2025-09-15 11:15:49.641287,04d274da-1e21-481e-8b2f-2f40d275f8a7,Brittany Carter,beat,Apparel,9,347.9,3131.1,Debit Card,Allenside
6be19209-f951-42f5-80e3-7efe494fd7e4,2025-09-15 11:15:49.641392,2833bd77-74cb-4aea-a4c6-c8e3e26cac61,Lisa Jones,argue,Beauty,2,349.9,699.8,Debit Card,Lunaborough
ed104065-5e85-49ad-8bc1-89776c8d1975,2025-09-15 11:15:49.641498,d8e553c2-6a5f-4557-a5ae-208ae68094bf,Taylor Mckenzie,central,Home Goods,1,348.38,348.38,Debit Card,New Jackview
3154c20d-8c95-4c5d-90f3-4453e8fbb1e2,2025-09-15 11:15:49.641598,06a81b13-92a3-4d95-ab49-f859271e90cf,Maria Rodriguez,deal,Electronics,3,134.68,404.04,Credit Card,Port Michaelchester
620957d0-1986-496e-a1cc-0f33b9bb0585,2025-09-15 11:15:49.641693,b5e8a8fd-8543-4bfc-b443-2e8817819d50,Bridget Cruz,couple,Electronics,4,354.28,1417.12,Cash,Port Brittanyton
54327912-eb89-495c-9fa0-0d9960f686ce,2025-09-15 11:15:49.641788,e6c79089-4bd3-4df3-a470-7d2e44658bca,Christopher Matthews,yourself,Beauty,6,456.76,2740.56,Cash,New Dannymouth
d224124c-da43-4a54-8a08-17cf688d3871,2025-09-15 11:15:49.641882,6a8f59da-09ee-4821-96b7-b64e651bfddb,Jill Jones,here,Electronics,10,346.03,3460.3,Cash,West Monica
cd1ce4d5-f946-4020-9b6d-9356f87b8bef,2025-09-15 11:15:49.641976,6f1c841a-6f85-4688-8ca8-4289f06f1677,Eugene Hamilton,know,Home Goods,5,321.51,1607.55,Credit Card,West Kevin
1436245d-1566-49cb-8422-45a0d8a8d556,2025-09-15 11:15:49.642074,ef441624-40fc-4ff9-b18e-3a9fe93a75b2,Carlos Kelly,make,Apparel,1,234.81,234.81,Debit Card,West Brian
0fce8ea9-247f-4446-b0e8-b027a05b17ce,2025-09-15 11:15:49.642187,a2317efb-b370-4eb2-b258-f75542e6d843,Jacob Humphrey,nation,Beauty,9,241.47,2173.23,Cash,East Danielle
87a8a659-9c96-429b-ba27-9821d612555b,2025-09-15 11:15:49.642282,b0655660-7505-421d-9256-396b8d736af5,Jessica Brown,admit,Beauty,1,466.79,466.79,Online Payment,Port Carlamouth
0125aaf3-b23f-4f38-b425-4cf8df8591a1,2025-09-15 11:15:49.642377,78ac6f66-f982-4994-ba3c-5738e0402a72,Michael Dixon,why,Home Goods,1,344.15,344.15,Debit Card,Port Heatherhaven
99df5743-971d-428c-918a-d043bf2fd245,2025-09-15 11:15:49.642471,cee5ea04-c519-43a6-a76b-208b9e474e7b,Rebecca Harris,opportunity,Electronics,4,211.48,845.92,Online Payment,South Stephanie
04bab624-2ecb-45b1-8530-e99853edd474,2025-09-15 11:15:49.642564,8f8e0092-8bfe-4432-a0be-67d94ad89c6f,Jamie Adams,never,Beauty,7,339.34,2375.38,Credit Card,South Deborahtown
2415eee7-0c6c-4e95-a1cd-7d3db219d0b7,2025-09-15 11:15:49.642685,604c0e6a-2694-4191-983e-9f8a32e334c6,Casey Smith,safe,Home Goods,8,322.61,2580.88,Online Payment,Nelsonchester
3a5a1e89-62c3-41c0-83b8-5bc56d517493,2025-09-15 11:15:49.642803,3297e0c0-1163-48fd-a3da-3385466c0e6f,Paul Allen,occur,Groceries,6,404.28,2425.68,Cash,Michaelburgh
35df9ba3-e713-47ee-a839-1379d85e3c99,2025-09-15 11:15:49.642896,44e7eda8-d22e-4522-a797-1ec401ab7b02,Michael Reynolds,difference,Home Goods,10,371.29,3712.9,Debit Card,Catherinestad
6add1e1b-ca46-4901-8a6f-bf50f33f5d9c,2025-09-15 11:15:49.642989,ae44e73f-418b-4492-ae04-c93b36beaba7,Brad Holden,myself,Electronics,5,494.65,2473.25,Debit Card,Coreyburgh
3a8755ce-5728-4321-9ed3-2ef4619f5b8a,2025-09-15 11:15:49.643082,484a13a5-f994-432d-ba34-092e12e5f738,Allison Young PhD,old,Electronics,10,46.08,460.8,Debit Card,South Terrifort
7edce783-7a57-4741-8677-60d269f5977d,2025-09-15 11:15:49.643185,5e19cc02-3a4e-40a4-96f7-d7546cd923cc,Anthony Henderson,design,Electronics,6,114.25,685.5,Cash,Port Jill
00e9860f-f695-4707-b827-81a5a5443f7f,2025-09-15 11:15:49.643282,8918095f-16b2-4943-bc1b-8634c620f27e,Jeremy Harmon,employee,Home Goods,7,257.85,1804.95,Debit Card,West Traceyborough
b0b39cf2-8ff2-4248-884f-c570f64eee84,2025-09-15 11:15:49.643390,40cbaca5-3c92-459f-8998-323e5eaa2908,Jared Morales,travel,Electronics,7,26.0,182.0,Cash,Lake Tina
3e8e1f0b-8c59-4dd9-bfd3-09454e4edbbf,2025-09-15 11:15:49.643488,e924c007-e691-4409-b6e0-fb7c0badf7ae,Shelly Thomas,much,Groceries,2,416.97,833.94,Cash,West Melissamouth
07b8432c-7467-4753-afe1-47e54589f193,2025-09-15 11:15:49.643598,7556aceb-f096-4340-8add-d3d0fd19b4a3,Rachel Barton,east,Beauty,10,104.95,1049.5,Credit Card,South Shelleyview
44fd6afa-4261-47a1-a872-453b5b81ba97,2025-09-15 11:15:49.643710,beaae25a-bee1-421e-bbf4-646ba97842c7,Julia Palmer,seat,Apparel,3,264.69,794.07,Online Payment,Hernandezfurt
c740beb9-366c-4672-b080-416a6dcf50b5,2025-09-15 11:15:49.643819,819bbde9-0a64-4979-bc70-3b0661d103b3,Devon Rodriguez,Mr,Home Goods,4,245.81,983.24,Debit Card,Krausetown
3734adbe-a7f4-48c7-9742-bab994871d1e,2025-09-15 11:15:49.643934,dce1c7c0-8cb5-40da-9021-80068b97c38b,Casey Cross,fill,Home Goods,8,67.15,537.2,Cash,Lake Williammouth
992b979d-3762-4ff5-97ce-5185438df440,2025-09-15 11:15:49.644040,63d31e88-80cb-457c-b7ff-67192c5ca4a4,Daniel Franklin,talk,Beauty,7,293.02,2051.14,Online Payment,North Josephstad
36743996-7945-4419-ad31-379f8ff8df2f,2025-09-15 11:15:49.644139,74bfed41-e0dd-4d67-8fb1-19c7cde818a5,Roy Hill,at,Electronics,8,299.29,2394.32,Cash,Clarkbury
25f246ff-f6ea-46d2-88db-82dd3811b6f3,2025-09-15 11:15:49.644246,9e27b27b-9e3f-4ee1-93d3-fcf97cab07e9,Lori Morgan,hospital,Electronics,1,149.65,149.65,Credit Card,South Meganbury
9d7dff02-f231-4429-b61d-f341c690040a,2025-09-15 11:15:49.644344,1e464960-6440-4142-b9e9-eba13ddec02a,James Johnson,forget,Apparel,4,364.62,1458.48,Credit Card,North Coreyshire
b457cbd0-06e7-466f-9486-ba12e614f0f2,2025-09-15 11:15:49.644440,8ec86432-23f2-4361-bff5-e61bf51d0018,Andrea Arellano,fight,Beauty,5,304.35,1521.75,Cash,Johnstad
20391a54-ec38-4f40-961a-ddb4daf27d3a,2025-09-15 11:15:49.644534,3d07ac32-567f-47f2-b6ea-8b81a75b1fc3,Kevin Massey,might,Groceries,2,223.73,447.46,Online Payment,Millsmouth
337a63ee-824e-48cc-a3d4-fc18a1dd8357,2025-09-15 11:15:49.644644,ce96612d-c736-4837-9cff-fd1a2e26fabd,Lindsey White,key,Groceries,8,405.04,3240.32,Credit Card,East Manuelshire
29d6716e-2056-4b62-8d74-02efbcee89db,2025-09-15 11:15:49.644740,8d3ca467-4576-42c9-9706-729093612993,Emily Guzman,phone,Apparel,5,14.01,70.05,Credit Card,New Kristychester
0f9c71cf-e521-4067-af8e-87675cb5555e,2025-09-15 11:15:49.644835,2daebb36-3bb3-4cf8-a547-717c0cf959e3,Dana Green,road,Electronics,2,209.71,419.42,Debit Card,South Jared
e61761af-63d2-44ed-a639-d537e9027ccf,2025-09-15 11:15:49.644928,a031c739-e204-43f8-b10f-d0ff6740f98b,Brian Koch,hit,Beauty,6,146.22,877.32,Debit Card,South Annaville
e7f41504-3ac7-4db8-b2d7-2111fbb32cbe,2025-09-15 11:15:49.645022,dcdf39b2-69be-4994-938b-3af844327adf,Barry Franklin,begin,Electronics,6,84.53,507.18,Cash,New Anthonyport
a8af1be9-c119-41ba-99ed-74286c967d7d,2025-09-15 11:15:49.645116,0c425313-82d4-482e-8cb3-f24792841b12,Ethan Jones,political,Home Goods,1,224.0,224.0,Credit Card,Mccoyborough
3a098dd5-47bd-4561-a2c2-b0d0a4367ccd,2025-09-15 11:15:49.645221,312f78d7-7840-4a78-81f8-fbefbfb18027,Heather Vasquez,media,Electronics,1,199.32,199.32,Cash,East Alanfort
9f42d435-32db-4ceb-93fa-cfecc43bfce4,2025-09-15 11:15:49.645316,a8ebae7d-bb7f-4bff-956a-6a29d8d06ae5,Joseph Oconnell,word,Groceries,9,330.04,2970.36,Online Payment,West Bonnieton
f3972798-8eb7-4b91-aae3-add69c1c53b7,2025-09-15 11:15:49.645410,88b9a827-798c-4fec-911b-158660f033d9,Gloria Serrano,ago,Electronics,4,466.89,1867.56,Credit Card,Port Tinahaven
48964c99-b81f-4549-ae9c-ac6d7fe7adbf,2025-09-15 11:15:49.645505,7bf58fe7-465f-4b57-ae67-63b6469414df,David Maddox DDS,check,Electronics,10,346.9,3469.0,Debit Card,Anthonyhaven
deafdea8-c4bd-4c59-9cb2-c1028cee0727,2025-09-15 11:15:49.645606,ee2b39bb-1970-4d12-8625-e1b82e3623fa,Veronica Wall,project,Apparel,7,185.77,1300.39,Credit Card,Matthewmouth
9f772652-ab27-4ad9-a2a4-6d5d64c43498,2025-09-15 11:15:49.645701,b67e23b0-3115-4e13-ad56-b65a107bfe3a,Samuel Stanton,drive,Beauty,7,454.58,3182.06,Debit Card,East Denise
a9e86c84-c6d4-49ef-8e6c-2f1d49aaf10b,2025-09-15 11:15:49.645794,bf836608-a908-4f34-9240-522825dd5e78,Carla Tate,help,Electronics,9,342.09,3078.81,Cash,Annmouth
5bd45c78-675c-46fa-8d99-07e2e19aa8a3,2025-09-15 11:15:49.645888,4468d554-b390-46cc-a800-e61c92165dad,Terry Rodriguez,perform,Groceries,2,100.35,200.7,Credit Card,Tamaraburgh
7c8bfc2d-999f-4643-b9b0-357c9acf5318,2025-09-15 11:15:49.645981,65bca7cf-d3d9-450b-a11a-eee0806a55b6,Lance Baldwin,off,Home Goods,2,106.74,213.48,Online Payment,South Gloria
2aab6166-2839-4994-8394-b04377fa2db0,2025-09-15 11:15:49.646073,a89147b8-53c4-42d2-aba5-23b43053b4da,Allison Smith,really,Electronics,10,391.2,3912.0,Debit Card,Kimberlytown
da446773-7bb4-4abf-93b4-a8ecf50ba3d2,2025-09-15 11:15:49.646168,40cc2f89-37c7-4081-91a1-3e758bf471d0,Dillon Hernandez,consumer,Electronics,10,51.48,514.8,Cash,Port Marissamouth
02f7eac4-4983-4241-9a0e-36228b21bb17,2025-09-15 11:15:49.646269,d018ed7a-2307-440b-bff7-fb8f5e6a71fb,Emily Dalton,coach,Groceries,7,414.62,2902.34,Cash,Maddoxview
de43725d-93c9-4f7d-9772-e235ba614d9e,2025-09-15 11:15:49.646375,a3395476-6950-4c09-8555-6a8a6e01b940,Heather Jackson,to,Apparel,9,53.58,482.22,Debit Card,West Amyville
60407b68-3710-4653-b784-91a8d8b96509,2025-09-15 11:15:49.646470,292dc3dc-066f-4e5b-818b-071f45787490,Jerry Kelly,perform,Electronics,8,116.39,931.12,Cash,North Robert
c25e67f8-0846-47d7-96e2-782362f58e02,2025-09-15 11:15:49.646563,d0ae6c89-5084-49f4-8b8a-021f4bb3b928,Tracy Blankenship,ten,Groceries,8,97.52,780.16,Debit Card,East Aprilton
6f1d53f8-01f5-49dd-8790-b120fb395dbe,2025-09-15 11:15:49.646664,486f7c5f-3229-4b61-96b3-edb23bbd941a,Valerie Booker,water,Groceries,10,405.39,4053.9,Debit Card,East Laura
bc3fa010-5cb0-4968-8fba-fcaaa5fbb138,2025-09-15 11:15:49.646758,26ad7a97-f4cc-4866-9f82-4120d1b55337,Glenn Flores,future,Home Goods,4,491.45,1965.8,Credit Card,Jamesborough
b2ef5f7b-9594-4597-81c8-94920becefc1,2025-09-15 11:15:49.646852,d732f673-ffde-488b-92a1-63c50f5b90df,Mark Rodriguez,PM,Beauty,3,181.0,543.0,Cash,Allenborough
57dce393-9ee0-440c-b599-867718e5408c,2025-09-15 11:15:49.646957,2770e294-963e-4627-9866-cacc08178e6d,Elaine Michael,left,Home Goods,3,423.42,1270.26,Cash,New Patricialand
12c22a39-f9e8-47cd-b8cd-69f52b1992fb,2025-09-15 11:15:49.647052,d4801973-30f7-44dd-82fc-2c196efc0805,Tracy Lucas,politics,Apparel,7,195.73,1370.11,Cash,Daviesstad
c054f9b6-09b0-4929-b232-3a6c65ca9ba5,2025-09-15 11:15:49.647158,549f470a-b8c4-42df-81d5-2c5bfef338c1,John Dennis,building,Apparel,2,151.82,303.64,Cash,Kennethtown
dced397a-5086-4fa7-8366-978bc27ffb55,2025-09-15 11:15:49.647254,240d3060-240f-43ec-8bd9-0978650b088a,Wanda Miranda,cold,Beauty,5,12.15,60.75,Cash,Lake Megan
76640b56-ac1b-4064-919d-ecfa4b2be1cd,2025-09-15 11:15:49.647353,f2d04b35-aaf2-4838-b2cc-9d85aab7bef3,Jay Gonzalez,break,Home Goods,9,213.74,1923.66,Debit Card,East Micheleborough
9735149e-f4b7-4c58-85e1-a4d6d9bc81aa,2025-09-15 11:15:49.647448,2f4c1ef0-880c-43c4-935b-47e37c036b03,Natalie Abbott,without,Apparel,4,235.19,940.76,Credit Card,South Tina
792b220d-56b9-44e2-b21f-57a7865c362a,2025-09-15 11:15:49.647542,68678276-e336-404e-9de3-b31df1729901,Kenneth Alvarez,after,Groceries,4,361.67,1446.68,Credit Card,Greeneburgh
adc68a26-7046-4bff-a20a-b4dfb624ee67,2025-09-15 11:15:49.647652,d92a5ebd-a4f3-4eb2-8e93-52d85e0a0624,Alexandria Cook,imagine,Home Goods,3,328.97,986.91,Online Payment,New Michelleton
b31c809d-3844-43e0-8889-fda0721e7764,2025-09-15 11:15:49.647747,fd7dc76e-32b5-4095-acce-96a21ca76386,Ricardo Morgan,economy,Electronics,1,480.08,480.08,Cash,Jamesfort
1413e2d1-034e-4422-9c2b-45cbeb8b9b37,2025-09-15 11:15:49.647841,0ce5d9b0-ec58-4e3f-bd36-d2e03e6b48d1,James Curtis,share,Home Goods,4,98.97,395.88,Debit Card,Christopherbury
c8040ab3-2bb2-4b01-90c4-b6a3026df397,2025-09-15 11:15:49.647934,d5d49f14-ebb5-4719-a9a9-ebb6bb222bdd,Daniel Suarez,stock,Home Goods,6,489.99,2939.94,Credit Card,Jeffreyshire
3d0c77f2-12ca-4115-93a7-351b930215f8,2025-09-15 11:15:49.648027,1f1e3ebb-7677-4031-a497-ff9f37e09be1,Kevin Chandler,class,Beauty,3,316.15,948.45,Debit Card,East David
4b8ec4df-35c2-49e9-8cfe-47a242fe64d6,2025-09-15 11:15:49.648121,f68cdc31-03e4-4fb3-a972-796e51acf4e4,Dennis Wiggins,fire,Apparel,1,133.27,133.27,Credit Card,West Philipberg
9deb9517-7544-4dff-a27d-3383cf61ae9e,2025-09-15 11:15:49.648215,ee7339d9-0ba0-441f-9ada-76f7b0d046ca,Crystal Huffman,course,Electronics,8,379.27,3034.16,Online Payment,Randyside
73949fca-fc9c-4799-ac3a-2dd95ca8c9ca,2025-09-15 11:15:49.648309,e5fcac96-c374-436a-bbe3-4f35a5bcce6b,Larry Mcpherson,position,Groceries,3,379.56,1138.68,Online Payment,Anthonyville
